isin,date
US3136B4VX38,2019Q4
US3136B4WF13,2019Q4
US3136B5AW58,2019Q4
US3136B5E505,2019Q4
US3136B5EU56,2019Q4
US3136B5K957,2019Q4
US3136B5RT47,2019Q4
US3136B5WB73,2019Q4
US3137BY6F24,2019Q4
US3137FJG520,2019Q4
US3137FLY818,2019Q4
US3137FMBD35,2019Q4
US3137FNJC52,2019Q4
US3137FNUQ10,2019Q4
US3137FNW719,2019Q4
US3137FNWL05,2019Q4
US38380LPD90,2019Q4
US38380LPZ03,2019Q4
US38381RYA12,2019Q4
US38381TQQ12,2019Q4
US38381WUF30,2019Q4
US38381XAR70,2019Q4
US38381XFE13,2019Q4
US69700EAB39,2019Q4
US69700LAB71,2019Q4
US90349GAD79,2019Q4
US91832DAB01,2019Q4
US92936CAH25,2019Q4
US94988QBH39,2019Q4
USG34131AE56,2019Q4
USG6703MAF89,2019Q4
USG9888HAN38,2019Q4
USJ6277XAC41,2019Q4
USU04026AA52,2019Q4
USU20107AB18,2019Q4
USU36584BN60,2019Q4
USU63656AA71,2019Q4
USU63776AA35,2019Q4
USU6377CAB82,2019Q4
USU6379VAA62,2019Q4
USU83018AD04,2019Q4
USU8306QAB96,2019Q4
USU8306QAC79,2019Q4
USU8306WAC48,2019Q4
USU8307HAC61,2019Q4
USU8307KAA35,2019Q4
USU8337JAA08,2019Q4
USU83380AA07,2019Q4
USU8338MAA28,2019Q4
USU83396AA66,2019Q4
USU92373AA49,2019Q4
XS0223436022,2019Q4
XS1779702981,2019Q4
XS2058005732,2019Q4
FR0000052193,2019Q4
US08180RAM79,2019Q4
US12518XAB38,2019Q4
US12624XAG34,2019Q4
US13443CAW10,2019Q4
US178838AB41,2019Q4
US23384DBD03,2019Q4
US29250BXA42,2019Q4
US3131YAVB30,2019Q4
US3132Y1Y699,2019Q4
US3140FFUJ89,2019Q4
US3140FFXM81,2019Q4
US3140GTX708,2019Q4
US3140H6EF20,2019Q4
US3140H7ZH30,2019Q4
US3140H8NJ07,2019Q4
US3140HAQM59,2019Q4
US3140HAQW32,2019Q4
US3140HEKG67,2019Q4
US3140HHJD86,2019Q4
US3140HUHJ85,2019Q4
US3140J6E780,2019Q4
US3140JN6D75,2019Q4
US3140Q7FW28,2019Q4
US3140Q92H56,2019Q4
US31418DCA81,2019Q4
US3454G0AM02,2019Q4
US359678AA74,2019Q4
US36179UMN99,2019Q4
US63874JAB52,2019Q4
US67105VAT17,2019Q4
US67590WCF95,2019Q4
US74360PAB94,2019Q4
US78015FA962,2019Q4
US78015FAN50,2019Q4
US78015FAW59,2019Q4
US87974KAR59,2019Q4
US92936TAT97,2019Q4
USG0020MAA83,2019Q4
USG3473AAM48,2019Q4
USG37280AB36,2019Q4
USG6704UAH52,2019Q4
USG6710RAG68,2019Q4
USG82277AJ62,2019Q4
USG84292AE49,2019Q4
USJ6277XAB67,2019Q4
USU06614AA63,2019Q4
USU16459BD74,2019Q4
USU22176AA60,2019Q4
USU36584BE61,2019Q4
USU36584BJ58,2019Q4
USU4814WAA28,2019Q4
USU6367BAA45,2019Q4
USU6369PAC78,2019Q4
USU63770AB48,2019Q4
USU6378XAA38,2019Q4
USU83066AB31,2019Q4
USU8337PAA67,2019Q4
USU8338DAA29,2019Q4
XS0203066963,2019Q4
XS0203068662,2019Q4
XS1319589781,2019Q4
XS1564445374,2019Q4
XS1696451324,2019Q4
XS1696451597,2019Q4
XS1697684808,2019Q4
XS1697690953,2019Q4
XS1697696059,2019Q4
XS1697700265,2019Q4
XS1697705140,2019Q4
XS1720803755,2019Q4
XS1739833876,2019Q4
FR0125849127,2019Q4
FR0125580359,2019Q4
FR0125616211,2019Q4
FR0125819039,2019Q4
FR0125600579,2019Q4
BE6316207529,2019Q4
XS2035466023,2019Q4
IT0005009839,2019Q4
XS1715323298,2019Q4
FR0125828402,2019Q4
XS2023831063,2019Q4
XS1708189201,2019Q4
XS2062687608,2019Q4
FR0125796757,2019Q4
XS2027941900,2019Q4
XS1778928157,2019Q4
XS2065945516,2019Q4
FR0125666661,2019Q4
FR0125927782,2019Q4
FR0125878191,2019Q4
XS1989740136,2019Q4
XS1983313765,2019Q4
DE000CB91DV8,2019Q4
XS2013518555,2019Q4
XS1983382901,2019Q4
XS1996333339,2019Q4
XS1998801952,2019Q4
XS1954084320,2019Q4
FR0125500845,2019Q4
XS2051666886,2019Q4
XS2052965493,2019Q4
FR0125419509,2019Q4
XS1973554501,2019Q4
XS1967698975,2019Q4
XS2042515176,2019Q4
XS2075830658,2019Q4
XS2017482675,2019Q4
XS2034057153,2019Q4
XS2053516717,2019Q4
XS2076076657,2019Q4
XS2018605985,2019Q4
XS2059664123,2019Q4
XS2065927373,2019Q4
DE000DK0TH99,2019Q4
XS1910166534,2019Q4
XS2041000980,2019Q4
XS1948758195,2019Q4
FR0125265761,2019Q4
FR0125347874,2019Q4
XS1321974740,2019Q4
DE000CB969F1,2019Q4
BE6312920638,2019Q4
FR0125602005,2019Q4
XS2077562705,2019Q4
XS0462999573,2019Q4
XS0471071133,2019Q4
FR0125565905,2019Q4
FR0125534745,2019Q4
FR0125820730,2019Q4
FR0125796146,2019Q4
FR0013294378,2019Q4
XS2037300121,2019Q4
XS2063261585,2019Q4
DE000A19RXA1,2019Q4
FR0125850109,2019Q4
XS1405766467,2019Q4
FR0125923500,2019Q4
FR0125954828,2019Q4
FR0125557910,2019Q4
XS2066863676,2019Q4
XS2017470746,2019Q4
FR0125874323,2019Q4
XS2063501303,2019Q4
FR0125609539,2019Q4
FR0013221652,2019Q4
FR0125694507,2019Q4
XS2063235159,2019Q4
FR0125797722,2019Q4
FR0125312985,2019Q4
XS2075923826,2019Q4
XS2076103485,2019Q4
XS2036115793,2019Q4
FR0125671539,2019Q4
FR0125724486,2019Q4
XS0715437140,2019Q4
BE6243180666,2019Q4
FR0125665176,2019Q4
FR0125824047,2019Q4
FR0125671588,2019Q4
XS1147600305,2019Q4
XS0858089740,2019Q4
XS2065698248,2019Q4
XS1987079610,2019Q4
XS1987061329,2019Q4
XS2055050913,2019Q4
FR0125580201,2019Q4
FR0125604076,2019Q4
XFCS00X1HH98,2019Q4
BE0974261902,2019Q4
DE000C1HY7T8,2019Q4
DE000C11USB6,2019Q4
DE000C27R2S5,2019Q4
GR0002190560,2019Q4
FR0125604274,2019Q4
FR0125483315,2019Q4
FR0125484289,2019Q4
XS2044904907,2019Q4
FR0125645244,2019Q4
FR0125928061,2019Q4
FR0125874372,2019Q4
FR0125718850,2019Q4
FR0125951386,2019Q4
FR0125954547,2019Q4
FR0125500688,2019Q4
ES05051132O0,2019Q4
ES05051132J0,2019Q4
LU1897615388,2019Q4
LU1160368608,2019Q4
FR0125821688,2019Q4
FR0125796955,2019Q4
ES05051130V9,2019Q4
XS0852474336,2019Q4
XS1153772725,2019Q4
CA00258K1049,2019Q4
CA13765U1012,2019Q4
CA4510791078,2019Q4
CA91914P1080,2019Q4
US247916AN94,2019Q4
XS2079096884,2019Q4
LU1675172180,2019Q4
KR4165PC0005,2019Q4
KR4167PC0003,2019Q4
EGT9980QBJ12,2019Q4
XS2064448512,2019Q4
XS2063496629,2019Q4
XS2067020524,2019Q4
XS2053340332,2019Q4
XS2068248165,2019Q4
XS2077549512,2019Q4
XS2057091188,2019Q4
XS2053817081,2019Q4
FR0125558389,2019Q4
XS2065551140,2019Q4
XS2042389440,2019Q4
CH0036183439,2019Q4
JP1748571K96,2019Q4
JP1748531K87,2019Q4
FR0125888455,2019Q4
FR0125915977,2019Q4
FR0125877920,2019Q4
FR0125725491,2019Q4
BE6313742122,2019Q4
BE6315875110,2019Q4
FR0125888612,2019Q4
FR0125951485,2019Q4
FR0125912933,2019Q4
FR0125875171,2019Q4
FR0125954984,2019Q4
FR0125823536,2019Q4
FR0125827081,2019Q4
FR0125916579,2019Q4
XS1997249674,2019Q4
XS2053377508,2019Q4
XS2042386776,2019Q4
FR0125891806,2019Q4
FR0125913667,2019Q4
FR0125739955,2019Q4
XS2042642368,2019Q4
DE000CA0FZ13,2019Q4
DE000DK0TRY6,2019Q4
DE000DK0TL69,2019Q4
XS2074546131,2019Q4
XS2066902243,2019Q4
XS2063495902,2019Q4
XS2039616698,2019Q4
XS2051118243,2019Q4
FR0125820284,2019Q4
XS2063275452,2019Q4
XS2074534558,2019Q4
XS1998869595,2019Q4
XS2075270418,2019Q4
XS2066661708,2019Q4
XS2067134705,2019Q4
XS2066790267,2019Q4
XS2057051125,2019Q4
XS2051364102,2019Q4
XS2052952756,2019Q4
DE000BLB6P53,2019Q4
XS2053335332,2019Q4
XS2030335595,2019Q4
XS2068170468,2019Q4
XS2060664310,2019Q4
XS2040048386,2019Q4
XS2007444115,2019Q4
XS2076756100,2019Q4
XS2055055714,2019Q4
XS2075215744,2019Q4
XS2040453644,2019Q4
XS2053461120,2019Q4
XS2041712543,2019Q4
XS2048604081,2019Q4
XS2053330457,2019Q4
XS2053330531,2019Q4
XS2044298557,2019Q4
XS2055615285,2019Q4
XS2065528833,2019Q4
XS2047482091,2019Q4
XS2034729868,2019Q4
XS2055073378,2019Q4
JP582654AEB4,2019Q4
XS1906367559,2019Q4
XS0856595961,2019Q4
XS1138457590,2019Q4
BE6314760602,2019Q4
PK03T1302205,2019Q4
NO0010847171,2019Q4
NO0010847197,2019Q4
NO0010859556,2019Q4
NO0010863822,2019Q4
NO0010863970,2019Q4
NO0010864937,2019Q4
US22237AAB26,2019Q4
SG1V17936401,2019Q4
ID1000096001,2019Q4
DE000A0DE4Q4,2019Q4
XS1114185355,2019Q4
ES0L01911152,2019Q4
DE000C2Q0W60,2019Q4
IT0004241078,2019Q4
EGT99803CJ10,2019Q4
EGT9980TAJ10,2019Q4
XS1891679547,2019Q4
TRT131119T19,2019Q4
XS1907599382,2019Q4
XS1922110348,2019Q4
XS1082151868,2019Q4
SE0006451712,2019Q4
SE0009723075,2019Q4
XS2010626831,2019Q4
XS2050461784,2019Q4
XS2009121364,2019Q4
XS1781935207,2019Q4
XS2009074183,2019Q4
XS2074583845,2019Q4
XS2041617635,2019Q4
XS2042426820,2019Q4
XS2051118599,2019Q4
XS2054569020,2019Q4
XS2076103642,2019Q4
XS2075778048,2019Q4
XS2063561547,2019Q4
XS2051861156,2019Q4
XS2076067748,2019Q4
XS2072763084,2019Q4
XS2064815363,2019Q4
XS2046710104,2019Q4
XS2044893514,2019Q4
XS2063346493,2019Q4
XS2063597061,2019Q4
XS2011968505,2019Q4
XS2039986356,2019Q4
XS2066724043,2019Q4
XS2055714187,2019Q4
JP1746491GC9,2019Q4
IT0005371908,2019Q4
XS2058553434,2019Q4
FR0125723736,2019Q4
XS2035224364,2019Q4
FR0125735201,2019Q4
XS2023573939,2019Q4
XS2060793556,2019Q4
XS2033394706,2019Q4
XS2067114426,2019Q4
BE6316888542,2019Q4
XS2058019873,2019Q4
FR0125825234,2019Q4
XS2045189045,2019Q4
XS2076844229,2019Q4
DE000A2TR0M6,2019Q4
BE6314995042,2019Q4
BE6315883197,2019Q4
FR0125917452,2019Q4
BE6316908746,2019Q4
FR0125615338,2019Q4
XS2055643220,2019Q4
FR0125827552,2019Q4
XS2018607841,2019Q4
XS2065928181,2019Q4
FR0125512345,2019Q4
XS2076085724,2019Q4
XS2036925282,2019Q4
XS2067173190,2019Q4
XS2055646751,2019Q4
XS2049625457,2019Q4
XS1924324483,2019Q4
FR0125820797,2019Q4
XS2041039251,2019Q4
BE6313817874,2019Q4
BE6316377280,2019Q4
XS2052197659,2019Q4
XS2060614307,2019Q4
FR0125349797,2019Q4
FR0125801730,2019Q4
BE6312309345,2019Q4
XS2068968762,2019Q4
FR0125534638,2019Q4
XS2055642842,2019Q4
XS2064511814,2019Q4
XS2063234939,2019Q4
BE6316547049,2019Q4
XS1934857407,2019Q4
XS2036884745,2019Q4
XS2035032023,2019Q4
FR0125694028,2019Q4
FR0125822355,2019Q4
BE6314087667,2019Q4
XS2065730827,2019Q4
XS2022000280,2019Q4
FR0125953614,2019Q4
XS2039707570,2019Q4
BE6315060697,2019Q4
XS2055659226,2019Q4
XS2066642237,2019Q4
BE6315770030,2019Q4
BE6316580370,2019Q4
BE6315337558,2019Q4
BE6315210250,2019Q4
XS2052952244,2019Q4
BE6315158707,2019Q4
FR0125928202,2019Q4
XS2057074507,2019Q4
BE6316718780,2019Q4
XS2049323012,2019Q4
XS2064626125,2019Q4
XS2069313299,2019Q4
XS2072880128,2019Q4
BE6317176517,2019Q4
BE6316933025,2019Q4
BE6316992617,2019Q4
BE6317153284,2019Q4
XS2063304492,2019Q4
XS1912832364,2019Q4
XS2051952971,2019Q4
XS2053385196,2019Q4
XS1715353105,2019Q4
FR0010830034,2019Q4
BE6314647445,2019Q4
XS2064792489,2019Q4
XS1139320151,2019Q4
XS1673620107,2019Q4
FR0000994535,2019Q4
XS1622634126,2019Q4
GB00BDZT6P94,2019Q4
XS1330967289,2019Q4
XS2126053870,2019Q4
AT000B014022,2019Q4
XS2065404860,2019Q4
XS0707819727,2019Q4
XS2096435297,2019Q4
FR0126027848,2019Q4
FR0126002510,2019Q4
XS2088727453,2019Q4
XS2083929484,2019Q4
XS2084426605,2019Q4
FR0126002387,2019Q4
XS2099281672,2019Q4
XS2093222003,2019Q4
FR0125975658,2019Q4
XS2092418545,2019Q4
XS2084420236,2019Q4
XS2093115934,2019Q4
XS2093137235,2019Q4
XS2086865263,2019Q4
XS2093594054,2019Q4
XS2099107307,2019Q4
XS2078938896,2019Q4
FR0125975633,2019Q4
FR0125951782,2019Q4
XS2082308599,2019Q4
XS2084418768,2019Q4
XS2082797775,2019Q4
XS2077598055,2019Q4
XS2072821890,2019Q4
XS2091209416,2019Q4
XS2077667397,2019Q4
XS2092396048,2019Q4
FR0125924029,2019Q4
XS2088671057,2019Q4
XS2092748412,2019Q4
XS2095405507,2019Q4
XS2095329483,2019Q4
XS2094524720,2019Q4
XS2098361731,2019Q4
FR0125956070,2019Q4
FR0125924870,2019Q4
FR0125981193,2019Q4
XS2095880212,2019Q4
XS2095881707,2019Q4
XS2096622993,2019Q4
XS2076780316,2019Q4
XS2078663775,2019Q4
XS2078697088,2019Q4
XS2084471734,2019Q4
XS2085723000,2019Q4
XS2091909155,2019Q4
XS2092263164,2019Q4
XS2083298393,2019Q4
XS2092945919,2019Q4
XS2083906946,2019Q4
FR0125870966,2019Q4
XS2096456376,2019Q4
FR0125923732,2019Q4
FR0125764086,2019Q4
FR0125923740,2019Q4
FR0125924086,2019Q4
XS2065601267,2019Q4
XS2078981045,2019Q4
XS2079036393,2019Q4
XS2092396394,2019Q4
XS2098354017,2019Q4
GB0004564430,2019Q4
NL0000292324,2019Q4
BMG3361N1332,2019Q4
FR0010821132,2019Q4
EZ3HFFPLJ8X0,2019Q4
HK0000316965,2019Q4
DE000A161KH4,2019Q4
DE000A1YCR02,2019Q4
FR0125610719,2019Q4
FR0125669319,2019Q4
FR0125663247,2019Q4
FR0125610982,2019Q4
FR0125760175,2019Q4
XS1966035229,2019Q4
XS1998768219,2019Q4
FR0125603664,2019Q4
XS2023633857,2019Q4
XS2026425608,2019Q4
XS2010458276,2019Q4
FR0125669301,2019Q4
FR0125610388,2019Q4
FR0125667016,2019Q4
XS2033247748,2019Q4
ES0530670PQ3,2019Q4
XS2007199057,2019Q4
FR0125616336,2019Q4
FR0125738650,2019Q4
FR0125662371,2019Q4
FR0125662553,2019Q4
FR0125580599,2019Q4
FR0125197790,2019Q4
FR0124698525,2019Q4
XS2005147850,2019Q4
XS1995602122,2019Q4
FR0125644973,2019Q4
FR0125665929,2019Q4
XS2034149430,2019Q4
XS2028896038,2019Q4
XS2025530879,2019Q4
XS2014337112,2019Q4
FR0125693376,2019Q4
XS2029520629,2019Q4
ES0530670QK4,2019Q4
FR0125614919,2019Q4
FR0125760829,2019Q4
XS2035324073,2019Q4
FR0125351272,2019Q4
XS2008636586,2019Q4
FR0125610800,2019Q4
FR0125611691,2019Q4
XS2035107999,2019Q4
FR0125294506,2019Q4
XS1904189013,2019Q4
FR0125605156,2019Q4
FR0125760555,2019Q4
BE6314839422,2019Q4
XS2014336908,2019Q4
FR0125668709,2019Q4
XS1878455481,2019Q4
XS1997023194,2019Q4
FR0125661522,2019Q4
FR0125738957,2019Q4
FR0125610537,2019Q4
XS2022030949,2019Q4
ES0530670QZ2,2019Q4
FR0125605271,2019Q4
XS2026826771,2019Q4
FR0125603755,2019Q4
XS1993809406,2019Q4
FR0125566093,2019Q4
XS1882658476,2019Q4
ES0530670QR9,2019Q4
XS2017331625,2019Q4
XS2008636669,2019Q4
FR0125661530,2019Q4
FR0125671034,2019Q4
FR0125801011,2019Q4
FR0125604894,2019Q4
FR0125604852,2019Q4
XS2032604311,2019Q4
XS2006259860,2019Q4
XS2011134231,2019Q4
ES0530670PR1,2019Q4
FR0125611097,2019Q4
XS2029605297,2019Q4
XS2031180826,2019Q4
XS2029604993,2019Q4
XS2030327907,2019Q4
FR0125643249,2019Q4
XS1992960788,2019Q4
DE000A2X2KP8,2019Q4
XS1991393635,2019Q4
XS2011119869,2019Q4
FR0125603607,2019Q4
FR0125403065,2019Q4
XS1969631974,2019Q4
XS1946790505,2019Q4
XS1991021095,2019Q4
XS1946893903,2019Q4
XS1929537071,2019Q4
FR0125644965,2019Q4
XS1998782988,2019Q4
XS1997056285,2019Q4
XS2007382505,2019Q4
XS1983361814,2019Q4
FR0125601999,2019Q4
FR0125482200,2019Q4
XS1935357399,2019Q4
FR0125484149,2019Q4
BE6311409070,2019Q4
XS1938396220,2019Q4
FR0125454316,2019Q4
XS1984967742,2019Q4
FR0125670531,2019Q4
XS2004789082,2019Q4
FR0125643371,2019Q4
DE000A2L0VS7,2019Q4
FR0125644676,2019Q4
XS1944327805,2019Q4
FR0125483158,2019Q4
FR0125468241,2019Q4
FR0125468142,2019Q4
XS1998120254,2019Q4
BE6311467656,2019Q4
XS1984475878,2019Q4
XS1960015060,2019Q4
FR0125507600,2019Q4
XS1971545865,2019Q4
FR0125537383,2019Q4
FR0125351934,2019Q4
FR0125667487,2019Q4
FR0125640278,2019Q4
FR0125693913,2019Q4
FR0125512642,2019Q4
FR0125614430,2019Q4
FR0125661514,2019Q4
XS1985825659,2019Q4
FR0125534844,2019Q4
XS1995740195,2019Q4
XS1997052458,2019Q4
XS1982037340,2019Q4
FR0125640716,2019Q4
XS1967587392,2019Q4
XS1892592806,2019Q4
FR0125482713,2019Q4
XS1993032108,2019Q4
FR0125509499,2019Q4
FR0125503377,2019Q4
FR0125454589,2019Q4
XS1980854563,2019Q4
XS1982032895,2019Q4
FR0125613556,2019Q4
FR0125483414,2019Q4
FR0125644122,2019Q4
FR0125613796,2019Q4
DE000A2X2KZ7,2019Q4
FR0125509143,2019Q4
XS1974818970,2019Q4
FR0125508806,2019Q4
FR0125508814,2019Q4
XS1954057789,2019Q4
XS1998152372,2019Q4
FR0125601767,2019Q4
XS1984518867,2019Q4
DE000CA0F048,2019Q4
XS1985027587,2019Q4
XS2010197700,2019Q4
FR0125501348,2019Q4
FR0125511552,2019Q4
FR0125509010,2019Q4
XS1947579998,2019Q4
FR0125483141,2019Q4
XS1952831680,2019Q4
XS1989728354,2019Q4
XS1951512885,2019Q4
FR0125505463,2019Q4
XS1959467017,2019Q4
FR0125557613,2019Q4
FR0125560518,2019Q4
FR0125505349,2019Q4
FR0125534034,2019Q4
FR0125402455,2019Q4
DE000A2X2KH5,2019Q4
XS2008153780,2019Q4
FR0125512410,2019Q4
FR0125616591,2019Q4
FR0125616278,2019Q4
DE000CA0F0R9,2019Q4
FR0125668808,2019Q4
XS1995727929,2019Q4
XS1996404023,2019Q4
XS1994799978,2019Q4
XS1984492295,2019Q4
BE6313066159,2019Q4
BE6311586877,2019Q4
FR0125557985,2019Q4
XS1997037228,2019Q4
XS1949657537,2019Q4
FR0125672040,2019Q4
XS1951512539,2019Q4
BE6314786862,2019Q4
XS1980800475,2019Q4
FR0125402661,2019Q4
XS2001206049,2019Q4
DE000A2L0V49,2019Q4
FR0125693970,2019Q4
XS1857242983,2019Q4
FR0125666174,2019Q4
XS1963763997,2019Q4
BE6314220052,2019Q4
FR0125628927,2019Q4
FR0125501801,2019Q4
XS2001254874,2019Q4
FR0125535767,2019Q4
DE000A2L0WU1,2019Q4
FR0125718710,2019Q4
FR0125670705,2019Q4
FR0125510331,2019Q4
IT0005358160,2019Q4
XS1956837949,2019Q4
FR0125644155,2019Q4
FR0125664120,2019Q4
FR0125579351,2019Q4
FR0125484388,2019Q4
FR0125500654,2019Q4
FR0125506842,2019Q4
FR0125503906,2019Q4
FR0125536658,2019Q4
FR0125614596,2019Q4
FR0125615080,2019Q4
FR0125614265,2019Q4
FR0125600835,2019Q4
FR0125557597,2019Q4
FR0125565467,2019Q4
DE000A2L0WD7,2019Q4
FR0125313744,2019Q4
FR0125507808,2019Q4
FR0125106130,2019Q4
FR0125664351,2019Q4
FR0125511842,2019Q4
FR0125503864,2019Q4
FR0125503807,2019Q4
FR0125452278,2019Q4
FR0125312332,2019Q4
FR0125403016,2019Q4
FR0125533929,2019Q4
GRS336113006,2019Q4
EGT9980A9J17,2019Q4
DE000C23QB18,2019Q4
DE000C1A16K1,2019Q4
EGT99805BJ19,2019Q4
NGT033001204,2019Q4
XS1253927682,2019Q4
LU1924476747,2019Q4
XS1266726592,2019Q4
XS1495603513,2019Q4
XS1938519086,2019Q4
XS1495603273,2019Q4
XS1911619127,2019Q4
XS1403439786,2019Q4
XS1403439430,2019Q4
XS1892110237,2019Q4
XS2025847059,2019Q4
XS2025987145,2019Q4
XS2031217768,2019Q4
XS1898113813,2019Q4
GB00F7D1RM51,2019Q4
XS1565411250,2019Q4
XS2019351050,2019Q4
XS2020693805,2019Q4
XS2021449694,2019Q4
XS1107299361,2019Q4
XS1980020033,2019Q4
XS1700800417,2019Q4
XS1253926874,2019Q4
XS1253924234,2019Q4
DE000C23QBC3,2019Q4
XS2000727581,2019Q4
DE000C1L6Y57,2019Q4
XS1580388384,2019Q4
DE000C1JWH96,2019Q4
SE0011691245,2019Q4
IT0014939802,2019Q4
IT0013664369,2019Q4
SE0007491105,2019Q4
DE000C1JWH54,2019Q4
DE000C1L6Y24,2019Q4
XS2064249316,2019Q4
XS2059774815,2019Q4
BE6315776094,2019Q4
XS2066921383,2019Q4
XS2034978655,2019Q4
XS2042817697,2019Q4
XS2035473151,2019Q4
BE6311784910,2019Q4
XS1992965829,2019Q4
XS2038950114,2019Q4
XS2043196182,2019Q4
BE6315674042,2019Q4
XS2051176019,2019Q4
XS2058874079,2019Q4
XS2051218209,2019Q4
XS2014477637,2019Q4
XS2063355486,2019Q4
XS1999701946,2019Q4
XS2063596923,2019Q4
AU3EC2222398,2019Q4
XS2040087871,2019Q4
XS2039746396,2019Q4
XS2014478791,2019Q4
XS2066657003,2019Q4
XS2035621361,2019Q4
XS2043962054,2019Q4
XS2050664460,2019Q4
XS2023384709,2019Q4
XS2066750634,2019Q4
BE6313837104,2019Q4
BE6316598554,2019Q4
BE6315495190,2019Q4
XS2022433713,2019Q4
XS2066749891,2019Q4
XS0461926569,2019Q4
XS1994588173,2019Q4
XS1910838819,2019Q4
FR0125671190,2019Q4
FR0125604068,2019Q4
XS2051398340,2019Q4
XS2059903489,2019Q4
XS2038971540,2019Q4
LU0377355747,2019Q4
FR0125715344,2019Q4
FR0125739310,2019Q4
XS2034076708,2019Q4
XS2061829110,2019Q4
XS1956010117,2019Q4
XS1998109281,2019Q4
XS1956167792,2019Q4
FR0125243727,2019Q4
BE6313179317,2019Q4
XS2066867404,2019Q4
FR0125044836,2019Q4
FR0125803066,2019Q4
BE6314250356,2019Q4
XS2075810114,2019Q4
XS2035222582,2019Q4
XS2051170673,2019Q4
XS2025851911,2019Q4
FR0125802878,2019Q4
FR0125575722,2019Q4
FR0125404865,2019Q4
FR0125670044,2019Q4
XS2035328579,2019Q4
XS2011126641,2019Q4
FR0125558355,2019Q4
XS1980178922,2019Q4
FR0125693145,2019Q4
XS2039608596,2019Q4
XS1999870899,2019Q4
XS1981816504,2019Q4
FR0125892085,2019Q4
FR0125877706,2019Q4
XS1951449070,2019Q4
FR0125802910,2019Q4
XS1934314458,2019Q4
XS1903295936,2019Q4
FR0125484032,2019Q4
FR0124889652,2019Q4
FR0125826935,2019Q4
FR0124723109,2019Q4
FR0125565178,2019Q4
FR0125562308,2019Q4
FR0125455321,2019Q4
FR0125418972,2019Q4
FR0125449845,2019Q4
FR0125404451,2019Q4
FR0125913121,2019Q4
XS1996338569,2019Q4
XS2038874421,2019Q4
XS2041697991,2019Q4
XS2071406271,2019Q4
XS2010454101,2019Q4
XS2009894903,2019Q4
XS1967657278,2019Q4
XS1917919836,2019Q4
FR0125827206,2019Q4
FR0125132615,2019Q4
FR0125671687,2019Q4
FR0125441628,2019Q4
XS2002513773,2019Q4
XS2056379741,2019Q4
FR0125558470,2019Q4
XS2013539551,2019Q4
XS2038880071,2019Q4
BE6311965782,2019Q4
ES0530670RU1,2019Q4
FR0125667271,2019Q4
FR0125825689,2019Q4
XS1922305351,2019Q4
FR0125769457,2019Q4
BE6314195775,2019Q4
FR0125874778,2019Q4
XS2064470284,2019Q4
XS2066214607,2019Q4
FR0125785453,2019Q4
FR0125468183,2019Q4
XS2050927495,2019Q4
XS1937026604,2019Q4
FR0125505315,2019Q4
DE000CB969Q8,2019Q4
FR0125826430,2019Q4
XS2050596019,2019Q4
FR0125610628,2019Q4
FR0125662777,2019Q4
XS2008759743,2019Q4
FR0125693863,2019Q4
XS2049717148,2019Q4
FR0125513061,2019Q4
FR0125439580,2019Q4
XS1935138914,2019Q4
XS2052937286,2019Q4
XS2063494335,2019Q4
XS1725668633,2019Q4
BE6316736964,2019Q4
FR0125670150,2019Q4
FR0125509077,2019Q4
FR0125828220,2019Q4
FR0125759714,2019Q4
FR0125797425,2019Q4
XS2058550687,2019Q4
XS2065929668,2019Q4
FR0125558512,2019Q4
FR0125801748,2019Q4
FR0125928095,2019Q4
XS2051363393,2019Q4
FR0125668345,2019Q4
FR0125643629,2019Q4
DE000A2TRYG5,2019Q4
BE6312990367,2019Q4
FR0125500803,2019Q4
FR0125313538,2019Q4
XS2053343609,2019Q4
FR0125823916,2019Q4
XS2052258204,2019Q4
BE6313922955,2019Q4
BE6315092047,2019Q4
FR0125773160,2019Q4
FR0125602120,2019Q4
XS1995638316,2019Q4
FR0125796260,2019Q4
FR0125825598,2019Q4
FR0125601973,2019Q4
BE6316716768,2019Q4
FR0125721300,2019Q4
FR0125615973,2019Q4
XS2027353122,2019Q4
FR0125923518,2019Q4
FR0125610578,2019Q4
FR0125768962,2019Q4
XS1718416586,2019Q4
FR0125954216,2019Q4
XS1849559205,2019Q4
XS1647816823,2019Q4
XS1153374084,2019Q4
LU1865434598,2019Q4
ARARGE5207T6,2019Q4
ARARGE520874,2019Q4
US3140E26C07,2019Q4
US3140K0W790,2019Q4
US3128MJ6U97,2019Q4
FR0013429529,2019Q4
KYG63016AK80,2019Q4
PTTAPCOM0006,2019Q4
US00163CAQ96,2019Q4
US00163EBT82,2019Q4
US00163EBZ43,2019Q4
US00163KAP30,2019Q4
US00176DAH26,2019Q4
US01751EAH18,2019Q4
US01751EAK47,2019Q4
US03063NAQ07,2019Q4
US03328QAX97,2019Q4
US03329AAF21,2019Q4
US03329AAH86,2019Q4
US03330AAD46,2019Q4
US03330AAH59,2019Q4
US03880EAB48,2019Q4
US04015GAN97,2019Q4
US054966AH91,2019Q4
US054966AV85,2019Q4
US05604FAP09,2019Q4
US05604FAR64,2019Q4
US05605GAD43,2019Q4
US05968KAD63,2019Q4
US06760PAD33,2019Q4
US07131XAW48,2019Q4
US07131XBA19,2019Q4
US07378XAH98,2019Q4
US08180NAP96,2019Q4
US08180NAR52,2019Q4
